word,tag,pos
تقاعد,NOUN,noun
تقبيح,NOUN,noun
تقدس,NOUN,noun
تقدم,NOUN,noun
تقدير,NOUN,noun
تقديرنامه,NOUN,noun
تقديم,NOUN,noun
تقرر,NOUN,noun
تقريظ,NOUN,noun
تعزيت,NOUN,noun
تعلق,NOUN,noun
تصريح,NOUN,noun
تصحيح,NOUN,noun
تصدي,NOUN,noun
تشتت,NOUN,noun
تصديق,NOUN,noun
تصرف,NOUN,noun
تعريف,NOUN,noun
تشبيه,NOUN,noun
تصريف,NOUN,noun
تصفيه,NOUN,noun
تصفيه خانه,NOUN,noun
تصميم,NOUN,noun
تصنع,NOUN,noun
تصنيف,NOUN,noun
تشبث,NOUN,noun
تصور,NOUN,noun
تصاعد,NOUN,noun
تصادم,NOUN,noun
تشجيع,NOUN,noun
تصادف,NOUN,noun
تشريفات,NOUN,noun
تشکل,NOUN,noun
تشکيل,NOUN,noun
تشريف,NOUN,noun
تکرار,NOUN,noun
تکفير,NOUN,noun
تشناب,NOUN,noun
تصوف,NOUN,noun
تشريح,NOUN,noun
تشدد,NOUN,noun
تشنک,NOUN,noun
تشوالی,NOUN,noun
تشويش,NOUN,noun
تشويق,NOUN,noun
تشی,NOUN,noun
ګرانوالی,NOUN,noun
تشنج,NOUN,noun
تسمه,NOUN,noun
تصويب,NOUN,noun
تصوير,NOUN,noun
تعرفه,NOUN,noun
تعرض,NOUN,noun
تعذيب,NOUN,noun
تعديل,NOUN,noun
تعدي,NOUN,noun
تعداد,NOUN,noun
تعجيز,NOUN,noun
تعجب,NOUN,noun
تعبيه,NOUN,noun
تعبير,NOUN,noun
تعاون,NOUN,noun
تعامل,NOUN,noun
تعادل,NOUN,noun
تظاهر,NOUN,noun
تطور,NOUN,noun
تعاقب,NOUN,noun
تطبيقات,NOUN,noun
تضاد,NOUN,noun
تضاعف,NOUN,noun
تسويد,NOUN,noun
تضامن,NOUN,noun
تطميع,NOUN,noun
تضرع,NOUN,noun
تشکر,NOUN,noun
تضمن,NOUN,noun
تضمين,NOUN,noun
تطابق,NOUN,noun
تطبيق,NOUN,noun
تضعيف,NOUN,noun
پنځه,NUM,numeral
اويا,NUM,numeral
درې,NUM,numeral
اووه,NUM,numeral
دوه,NUM,numeral
دوولس,NUM,numeral
اوولس,NUM,numeral
اتيا,NUM,numeral
دوه سوه,NUM,numeral
پنځه لس,NUM,numeral
څلرم,NUM,numeral
ديرلس,NUM,numeral
يوويشت,NUM,numeral
يوولس,NUM,numeral
څلور,NUM,numeral
اته ويشت,NUM,numeral
يو,NUM,numeral
نوي,NUM,numeral
نونس,NUM,numeral
نولس,NUM,numeral
ديارلس,NUM,numeral
لسم,NUM,numeral
شپږم,NUM,numeral
څلويښت,NUM,numeral
څليرويشت,NUM,numeral
شپاړلس,NUM,numeral
شپاړس,NUM,numeral
دېرش,NUM,numeral
څوارلس,NUM,numeral
څورلس,NUM,numeral
لس,NUM,numeral
اته,NUM,numeral
پنځوس,NUM,numeral
دپاره,PART,particle
بخون,PART,particle
به,PART,particle
پرضد,PART,particle
درېغه,PART,particle
څخه,PART,particle
ځنې,PART,particle
څخه,PART,particle
آخود,PART,particle
اې,PART,particle
څووم,PART,particle
نشته,PART,particle
شته,PART,particle
بخن,PART,particle
دواړه,PRON,pronoun
ده,PRON,pronoun
دغو,PRON,pronoun
دوي,PRON,pronoun
لپاره,PRON,pronoun
دې,PRON,pronoun
زما,PRON,pronoun
دغه,PRON,pronoun
زموږ,PRON,pronoun
دی,PRON,pronoun
دغلته,PRON,pronoun
دا,PRON,pronoun
ددې,PRON,pronoun
ددوي,PRON,pronoun
دده,PRON,pronoun
دالته,PRON,pronoun
داسي,PRON,pronoun
زه,PRON,pronoun
چا,PRON,pronoun
ته,PRON,pronoun
کوم,PRON,pronoun
در,PRON,pronoun
ستا,PRON,pronoun
تاسې,PRON,pronoun
ستاسې,PRON,pronoun
هماغه,PRON,pronoun
هماغلته,PRON,pronoun
هلې,PRON,pronoun
هلته کې,PRON,pronoun
هلته,PRON,pronoun
هغوي,PRON,pronoun
هغه,PRON,pronoun
هاغه,PRON,pronoun
مي,PRON,pronoun
موږ,PRON,pronoun
مونګ,PRON,pronoun
مونږ,PRON,pronoun
لره,PRON,pronoun
ستاسو,PRON,pronoun
ما,PRON,pronoun
همالته,PRON,pronoun
همدا,PRON,pronoun
هغه دغه,PRON,pronoun
همدغه,PRON,pronoun
څونه,PRON,pronoun
څومره,PRON,pronoun
همدغلته,PRON,pronoun
څوک,PRON,pronoun
څه چې,PRON,pronoun
څشی,PRON,pronoun
څرنګه,PRON,pronoun
يوڅوک,PRON,pronoun
مو,PRON,pronoun
هوغه,PRON,pronoun
هورې,PRON,pronoun
هوري,PRON,pronoun
همغه,PRON,pronoun
همغلته,PRON,pronoun
يوچا,PRON,pronoun
همدلته,PRON,pronoun
زاڼه,PROPN,proper noun
زرغونه,PROPN,proper noun
ژېړکه,PROPN,proper noun
ژمنه,PROPN,proper noun
روهيلۍ,PROPN,proper noun
روهيله,PROPN,proper noun
روښانه,PROPN,proper noun
راڼۍ,PROPN,proper noun
رڼا,PROPN,proper noun
دولته,PROPN,proper noun
ډېوه,PROPN,proper noun
درخو,PROPN,proper noun
خوماره,PROPN,proper noun
درانۍ,PROPN,proper noun
درخانۍ,PROPN,proper noun
مينه,PROPN,proper noun
خيال,PROPN,proper noun
خولگۍ,PROPN,proper noun
ډالۍ,PROPN,proper noun
خيبره,PROPN,proper noun
سنځله,PROPN,proper noun
زردانه,PROPN,proper noun
شاترينه,PROPN,proper noun
خندا,PROPN,proper noun
شمله,PROPN,proper noun
شغله,PROPN,proper noun
شانداره,PROPN,proper noun
سېلۍ,PROPN,proper noun
سوریا,PROPN,proper noun
سپوږمۍ,PROPN,proper noun
سپينه,PROPN,proper noun
سوله,PROPN,proper noun
سپرغۍ,PROPN,proper noun
سارمه,PROPN,proper noun
سارمکۍ,PROPN,proper noun
سارکه,PROPN,proper noun
سارا,PROPN,proper noun
زربخته,PROPN,proper noun
زرکه,PROPN,proper noun
زرڅانگه,PROPN,proper noun
زرمينه,PROPN,proper noun
زرينه,PROPN,proper noun
زرپاڼه,PROPN,proper noun
زرلښته,PROPN,proper noun
خوږه,PROPN,proper noun
بېديا,PROPN,proper noun
خزانه,PROPN,proper noun
پرخه,PROPN,proper noun
پتمنه,PROPN,proper noun
بختوره,PROPN,proper noun
بڼکه,PROPN,proper noun
بسوگله,PROPN,proper noun
بخمله,PROPN,proper noun
بلبله,PROPN,proper noun
شامسته,PROPN,proper noun
ببرۍ,PROPN,proper noun
پلوشه,PROPN,proper noun
برېښنا,PROPN,proper noun
اشرفۍ,PROPN,proper noun
اورځلا,PROPN,proper noun
اورنۍ,PROPN,proper noun
اناره,PROPN,proper noun
اوښکه,PROPN,proper noun
اوږۍ,PROPN,proper noun
يما,PROPN,proper noun
يرغل,PROPN,proper noun
يون,PROPN,proper noun
بدرۍ,PROPN,proper noun
پرتمينه,PROPN,proper noun
پاولينه,PROPN,proper noun
پسته,PROPN,proper noun
ځولۍ,PROPN,proper noun
ځلا,PROPN,proper noun
ځلبله,PROPN,proper noun
ځلانده,PROPN,proper noun
څانگه,PROPN,proper noun
څپه,PROPN,proper noun
تنکۍ,PROPN,proper noun
تانده,PROPN,proper noun
توتکۍ,PROPN,proper noun
تاتره,PROPN,proper noun
تمامه,PROPN,proper noun
تالنده,PROPN,proper noun
تورپيکۍ,PROPN,proper noun
تلوسه,PROPN,proper noun
پېروزه,PROPN,proper noun
پتاسه,PROPN,proper noun
پرخه,PROPN,proper noun
پانگه,PROPN,proper noun
پاڼه,PROPN,proper noun
پښتنه,PROPN,proper noun
پستکۍ,PROPN,proper noun
خياله,PROPN,proper noun
شامتوره,PROPN,proper noun
گل,PROPN,proper noun
گله,PROPN,proper noun
نغمه,PROPN,proper noun
نتکۍ,PROPN,proper noun
نازو,PROPN,proper noun
مرغۍ,PROPN,proper noun
ملنگه,PROPN,proper noun
مسته,PROPN,proper noun
ملاله,PROPN,proper noun
مېلمنه,PROPN,proper noun
مڼه,PROPN,proper noun
نېکمرغه,PROPN,proper noun
مکۍ,PROPN,proper noun
مالداره,PROPN,proper noun
ململه,PROPN,proper noun
ميمونه,PROPN,proper noun
موماڼه,PROPN,proper noun
مينه,PROPN,proper noun
موسکا,PROPN,proper noun
ملالۍ,PROPN,proper noun
مېړنۍ,PROPN,proper noun
ليندۍ,PROPN,proper noun
مرغلره,PROPN,proper noun
لونگه,PROPN,proper noun
ننداره,PROPN,proper noun
نېکبخته,PROPN,proper noun
هوډمن,PROPN,proper noun
عمران خان,PROPN,proper noun
سندره,PROPN,proper noun
سايره,PROPN,proper noun
سپېڅلې,PROPN,proper noun
سياله,PROPN,proper noun
سلگۍ,PROPN,proper noun
هيلۍ,PROPN,proper noun
هيله,PROPN,proper noun
نينه,PROPN,proper noun
هوا,PROPN,proper noun
هوسا,PROPN,proper noun
هوسۍ,PROPN,proper noun
ورېښمينه,PROPN,proper noun
وړانگه,PROPN,proper noun
وياړمنه,PROPN,proper noun
ولوله,PROPN,proper noun
وږمه,PROPN,proper noun
واورينه,PROPN,proper noun
نيازمنه,PROPN,proper noun
هسکه,PROPN,proper noun
لمبه,PROPN,proper noun
لونگينه,PROPN,proper noun
لېمه,PROPN,proper noun
کليواله,PROPN,proper noun
کوچۍ,PROPN,proper noun
غاټوله,PROPN,proper noun
غرڅنۍ,PROPN,proper noun
غوټۍ,PROPN,proper noun
كۍ,PROPN,proper noun
غاړه,PROPN,proper noun
غونچه,PROPN,proper noun
غرنۍ,PROPN,proper noun
کيږدۍ,PROPN,proper noun
غورځکه,PROPN,proper noun
ښاپيرۍ,PROPN,proper noun
ښکلا,PROPN,proper noun
ښارو,PROPN,proper noun
ښايسته,PROPN,proper noun
شېبه,PROPN,proper noun
شيرينو,PROPN,proper noun
شينکۍ,PROPN,proper noun
خالۍ,PROPN,proper noun
شين,PROPN,proper noun
غونډۍ,PROPN,proper noun
کوکۍ,PROPN,proper noun
کوتره,PROPN,proper noun
گلبشره,PROPN,proper noun
للمه,PROPN,proper noun
لښته,PROPN,proper noun
گلالۍ,PROPN,proper noun
مکۍ,PROPN,proper noun
گل,PROPN,proper noun
گلورينه,PROPN,proper noun
گلپاڼه,PROPN,proper noun
گورگره,PROPN,proper noun
څانگه,PROPN,proper noun
گل,PROPN,proper noun
گېډۍ,PROPN,proper noun
څېره,PROPN,proper noun
گوربته,PROPN,proper noun
لمنه,PROPN,proper noun
گل,PROPN,proper noun
گلبدنه,PROPN,proper noun
اندامه,PROPN,proper noun
گل,PROPN,proper noun
گرانه,PROPN,proper noun
غوټۍ,PROPN,proper noun
ګل,PROPN,proper noun
شربت,PROPN,proper noun
هوډ,PROPN,proper noun
شين,PROPN,proper noun
هېواد,PROPN,proper noun
زرمت,PROPN,proper noun
سیدکرم,PROPN,proper noun
شواک,PROPN,proper noun
علی‌خیل,PROPN,proper noun
ګرده ثیری,PROPN,proper noun
ګردیز,PROPN,proper noun
ځدران,PROPN,proper noun
احمدخیل,PROPN,proper noun
میرزکه,PROPN,proper noun
اټک,PROPN,proper noun
اختر,PROPN,proper noun
اجمل,PROPN,proper noun
اوښتون,PROPN,proper noun
اتل,PROPN,proper noun
منگل,PROPN,proper noun
دند پتان,PROPN,proper noun
چمکنی,PROPN,proper noun
چاوک,PROPN,proper noun
چمتال,PROPN,proper noun
خلم,PROPN,proper noun
دولت‌آباد,PROPN,proper noun
دهدادی,PROPN,proper noun
زاری,PROPN,proper noun
شورتپه,PROPN,proper noun
شولګره,PROPN,proper noun
کشنده,PROPN,proper noun
کلدار,PROPN,proper noun
مارمل,PROPN,proper noun
مزار شریف,PROPN,proper noun
نهر شاهی,PROPN,proper noun
ارګون,PROPN,proper noun
جاجی,PROPN,proper noun
جانی‌خیل,PROPN,proper noun
انگار,PROPN,proper noun
اميل,PROPN,proper noun
خان,PROPN,proper noun
ايمل,PROPN,proper noun
بريالی,PROPN,proper noun
بهير,PROPN,proper noun
پامير,PROPN,proper noun
پروټ,PROPN,proper noun
پسرلی,PROPN,proper noun
پېزوان,PROPN,proper noun
پاچا,PROPN,proper noun
پردېس,PROPN,proper noun
پتيال,PROPN,proper noun
پتنگ,PROPN,proper noun
پښتون,PROPN,proper noun
پاڅون,PROPN,proper noun
پتمن,PROPN,proper noun
پرتمین,PROPN,proper noun
پولاد,PROPN,proper noun
بڅرکى,PROPN,proper noun
چارکنت,PROPN,proper noun
برمل,PROPN,proper noun
گل,PROPN,proper noun
انځور,PROPN,proper noun
اباسين,PROPN,proper noun
ازمون,PROPN,proper noun
ارمان,PROPN,proper noun
اند,PROPN,proper noun
اڅک,PROPN,proper noun
انځرگل,PROPN,proper noun
اوڅار,PROPN,proper noun
ببری,PROPN,proper noun
بختور,PROPN,proper noun
بېټ,PROPN,proper noun
باتور,PROPN,proper noun
بهادر,PROPN,proper noun
بری,PROPN,proper noun
باز,PROPN,proper noun
باز,PROPN,proper noun
پیاوړی,PROPN,proper noun
چارپولَک,PROPN,proper noun
یکاولنګ,PROPN,proper noun
افغانستان,PROPN,proper noun
الجزاير,PROPN,proper noun
پلوشه,PROPN,proper noun
ارستوکرات,PROPN,proper noun
پکتيا,PROPN,proper noun
اکا خېل,PROPN,proper noun
افغان,PROPN,proper noun
کابل,PROPN,proper noun
بلخ,PROPN,proper noun
قندهار,PROPN,proper noun
ننګرهار,PROPN,proper noun
بادغیس,PROPN,proper noun
ارزګان,PROPN,proper noun
بامیان,PROPN,proper noun
بدخشان,PROPN,proper noun
الکوزی,PROPN,proper noun
الله,PROPN,proper noun
احمدزی,PROPN,proper noun
اپلاتون,PROPN,proper noun
پښتو,PROPN,proper noun
پښتون,PROPN,proper noun
پښتونستان,PROPN,proper noun
انتارکتيکا,PROPN,proper noun
امريکا,PROPN,proper noun
عيسی,PROPN,proper noun
اسپانيه,PROPN,proper noun
ام البلاد,PROPN,proper noun
تاجک,PROPN,proper noun
تاجکستان,PROPN,proper noun
ازبک,PROPN,proper noun
المونيم,PROPN,proper noun
اروپا,PROPN,proper noun
المان,PROPN,proper noun
دایکندی,PROPN,proper noun
هرات,PROPN,proper noun
فراه,PROPN,proper noun
بغلان,PROPN,proper noun
مزار شریف,PROPN,proper noun
قلات,PROPN,proper noun
فیض آباد,PROPN,proper noun
دری,PROPN,proper noun
ازبکی,PROPN,proper noun
ترکمن,PROPN,proper noun
پل خمری,PROPN,proper noun
قلعه نو,PROPN,proper noun
شبرغان,PROPN,proper noun
واخان,PROPN,proper noun
کهمرد,PROPN,proper noun
پنجاب,PROPN,proper noun
سیغان,PROPN,proper noun
شیبر,PROPN,proper noun
شیغنان,PROPN,proper noun
لشکرګاه,PROPN,proper noun
بګرام,PROPN,proper noun
هلمند,PROPN,proper noun
میدان وردک,PROPN,proper noun
سمنګان,PROPN,proper noun
فاریاب,PROPN,proper noun
میمنه,PROPN,proper noun
جوزجان,PROPN,proper noun
پروان,PROPN,proper noun
پکتیا,PROPN,proper noun
پکتیکا,PROPN,proper noun
پنجشیر,PROPN,proper noun
خوست,PROPN,proper noun
لوګر,PROPN,proper noun
سرپل,PROPN,proper noun
غور,PROPN,proper noun
قندوز,PROPN,proper noun
کنر,PROPN,proper noun
لغمان,PROPN,proper noun
نیمروز,PROPN,proper noun
پيوستون,PROPN,proper noun
پټان,PROPN,proper noun
تاند,PROPN,proper noun
غشى,PROPN,proper noun
کاروان,PROPN,proper noun
کليوال,PROPN,proper noun
کشمالی,PROPN,proper noun
كنيشكا,PROPN,proper noun
کروړ,PROPN,proper noun
غښتلی,PROPN,proper noun
كوچى,PROPN,proper noun
گړندی,PROPN,proper noun
گلالی,PROPN,proper noun
گلاب,PROPN,proper noun
گران,PROPN,proper noun
گلبڼ,PROPN,proper noun
گهيځ,PROPN,proper noun
گټيالی,PROPN,proper noun
غمی,PROPN,proper noun
غرزی,PROPN,proper noun
غرنى,PROPN,proper noun
شمشاد,PROPN,proper noun
شپونکی,PROPN,proper noun
گل,PROPN,proper noun
ښاد,PROPN,proper noun
ښادمن,PROPN,proper noun
ښالم,PROPN,proper noun
ښايسته,PROPN,proper noun
خان,PROPN,proper noun
غاټول,PROPN,proper noun
غروال,PROPN,proper noun
غبرگون,PROPN,proper noun
غازي,PROPN,proper noun
غورځنگ,PROPN,proper noun
غرغښت,PROPN,proper noun
غيرت,PROPN,proper noun
گلورين,PROPN,proper noun
لونگين,PROPN,proper noun
لېوال,PROPN,proper noun
لرغون,PROPN,proper noun
منلی,PROPN,proper noun
مرغلين,PROPN,proper noun
مخکښ,PROPN,proper noun
ننگ,PROPN,proper noun
ننگيالی,PROPN,proper noun
نوښت,PROPN,proper noun
نوميالی,PROPN,proper noun
نښتر,PROPN,proper noun
ولسمل,PROPN,proper noun
ودان,PROPN,proper noun
وياړ,PROPN,proper noun
وياړمن,PROPN,proper noun
ويال,PROPN,proper noun
ورين,PROPN,proper noun
واکمن,PROPN,proper noun
مټور,PROPN,proper noun
شپون,PROPN,proper noun
منگول,PROPN,proper noun
پال,PROPN,proper noun
لونگ,PROPN,proper noun
لمر,PROPN,proper noun
لالی,PROPN,proper noun
لمرڅرک,PROPN,proper noun
ماکو,PROPN,proper noun
مړوند,PROPN,proper noun
مېوند,PROPN,proper noun
مېړنی,PROPN,proper noun
ملنگ,PROPN,proper noun
مين,PROPN,proper noun
مينه,PROPN,proper noun
گل,PROPN,proper noun
مينه,PROPN,proper noun
ناک,PROPN,proper noun
مينه,PROPN,proper noun
ميرويس,PROPN,proper noun
سورغر,PROPN,proper noun
گل,PROPN,proper noun
سپين,PROPN,proper noun
ځواک,PROPN,proper noun
ځيږ,PROPN,proper noun
ځيرک,PROPN,proper noun
خوشال,PROPN,proper noun
خپلواک,PROPN,proper noun
خوځښت,PROPN,proper noun
خيال,PROPN,proper noun
خاورين,PROPN,proper noun
خيبر,PROPN,proper noun
خندان,PROPN,proper noun
خوازک,PROPN,proper noun
دريا,PROPN,proper noun
خان,PROPN,proper noun
دريځ,PROPN,proper noun
روښان,PROPN,proper noun
ځيگر,PROPN,proper noun
رښتين,PROPN,proper noun
ځير,PROPN,proper noun
ځونډی,PROPN,proper noun
تکل,PROPN,proper noun
توريال,PROPN,proper noun
تړون,PROPN,proper noun
توريالی,PROPN,proper noun
تازه,PROPN,proper noun
گل,PROPN,proper noun
چمبېلى,PROPN,proper noun
چمتو,PROPN,proper noun
چنار,PROPN,proper noun
چارگل,PROPN,proper noun
څاروان,PROPN,proper noun
څرک,PROPN,proper noun
څپاند,PROPN,proper noun
څرگند,PROPN,proper noun
څراغ,PROPN,proper noun
ځلاند,PROPN,proper noun
هاند,PROPN,proper noun
رنگين,PROPN,proper noun
ريدی,PROPN,proper noun
سمسور,PROPN,proper noun
سوبمن,PROPN,proper noun
سمندر,PROPN,proper noun
سهارگل,PROPN,proper noun
سمون,PROPN,proper noun
سحر,PROPN,proper noun
سيلاب,PROPN,proper noun
سيلان,PROPN,proper noun
سباوون,PROPN,proper noun
سپين,PROPN,proper noun
غر,PROPN,proper noun
سورگل,PROPN,proper noun
سرتور,PROPN,proper noun
سيال,PROPN,proper noun
سپېڅلى,PROPN,proper noun
سلېمان,PROPN,proper noun
روان,PROPN,proper noun
سپېلنی,PROPN,proper noun
زرين,PROPN,proper noun
ژړک,PROPN,proper noun
ژوند,PROPN,proper noun
ژوندون,PROPN,proper noun
زمری,PROPN,proper noun
زمريالی,PROPN,proper noun
زمرک,PROPN,proper noun
زرغون,PROPN,proper noun
زړگی,PROPN,proper noun
زيار,PROPN,proper noun
زېړگل,PROPN,proper noun
زلمی,PROPN,proper noun
زغرد,PROPN,proper noun
زړور,PROPN,proper noun
زيارمل,PROPN,proper noun
زېرى,PROPN,proper noun
ستوری,PROPN,proper noun
پېوند,PROPN,proper noun
.,PUNCT,punctuation
?,PUNCT,punctuation
",",PUNCT,punctuation
-,PUNCT,punctuation
_,PUNCT,punctuation
:,PUNCT,punctuation
;,PUNCT,punctuation
(,PUNCT,punctuation
),PUNCT,punctuation
!,PUNCT,punctuation
"""",PUNCT,punctuation
په داسی حال,SCONJ,subordinating conjunction
په خلاف,SCONJ,subordinating conjunction
&,SYM,symbol
+,SYM,symbol
<,SYM,symbol
>,SYM,symbol
%,SYM,symbol
=,SYM,symbol
$,SYM,symbol
#,SYM,symbol
@,SYM,symbol
|,SYM,symbol
/,SYM,symbol
`,SYM,symbol
_,SYM,symbol
~,SYM,symbol
[,SYM,symbol
],SYM,symbol
درينګل,VERB,VERB
دروهل,VERB,VERB
درول,VERB,VERB
درنېدل,VERB,VERB
درځه,VERB,VERB
درنول,VERB,VERB
درمبول,VERB,VERB
درلودل,VERB,VERB
دروستل,VERB,VERB
درېدل,VERB,VERB
زمولېدل,VERB,VERB
دعاکول,VERB,VERB
دعوت ورکول,VERB,VERB
دعوتول,VERB,VERB
دعوه کول,VERB,VERB
دمول,VERB,VERB
دمېدل,VERB,VERB
دودول,VERB,VERB
دوړول,VERB,VERB
دوړېدل,VERB,VERB
درغولول,VERB,VERB
درېغول,VERB,VERB
درزول,VERB,VERB
خښول,VERB,VERB
دردول,VERB,VERB
خوښېدل,VERB,VERB
خياره کول,VERB,VERB
خيرنول,VERB,VERB
خيرنېدل,VERB,VERB
خيشتول,VERB,VERB
خيشتېدل,VERB,VERB
خړوبول,VERB,VERB
خړوبېدل,VERB,VERB
خړول,VERB,VERB
خړېدل,VERB,VERB
دردېدل,VERB,VERB
دي,VERB,VERB
داخلېدل,VERB,VERB
داغل,VERB,VERB
داغول,VERB,VERB
دانګل,VERB,VERB
دايرول,VERB,VERB
داړل,VERB,VERB
دربلول,VERB,VERB
دربلېدل,VERB,VERB
دربول,VERB,VERB
درجول,VERB,VERB
داخلول,VERB,VERB
دي_دې,VERB,VERB
رخصت ورکول,VERB,VERB
دړدېدل,VERB,VERB
رنګېدل,VERB,VERB
رواجول,VERB,VERB
رواجيدل,VERB,VERB
روانېدل,VERB,VERB
رودل,VERB,VERB
روزل,VERB,VERB
روغول,VERB,VERB
روغېدل,VERB,VERB
رويېدل,VERB,VERB
روږدول,VERB,VERB
روږدېدل,VERB,VERB
روښانول,VERB,VERB
روڼول,VERB,VERB
روڼېدل,VERB,VERB
ريبل,VERB,VERB
ريل,VERB,VERB
رينګېدل,VERB,VERB
رټل,VERB,VERB
رګ کېدل,VERB,VERB
رګ وهل,VERB,VERB
رڼول,VERB,VERB
رنګول,VERB,VERB
دړدول,VERB,VERB
رنګ ورکول,VERB,VERB
رغړول,VERB,VERB
دښمنول,VERB,VERB
دښمنېدل,VERB,VERB
رابلل,VERB,VERB
راپوری کول,VERB,VERB
راتلل,VERB,VERB
راټولول,VERB,VERB
راټوليدل,VERB,VERB
راګرځول,VERB,VERB
رپول,VERB,VERB
رپيدل,VERB,VERB
رخصت اخيستل,VERB,VERB
خوښول,VERB,VERB
رخصتول,VERB,VERB
رخيل,VERB,VERB
ردول,VERB,VERB
رديدل,VERB,VERB
رژول,VERB,VERB
رژيدل,VERB,VERB
رسمول,VERB,VERB
رسېدل,VERB,VERB
رغيدل,VERB,VERB
رغښتل,VERB,VERB
خوږول,VERB,VERB
خورڼېدل,VERB,VERB
خوړينول,VERB,VERB
چوخيدل,VERB,VERB
چودل,VERB,VERB
چورلول,VERB,VERB
چورليدل,VERB,VERB
چوکول,VERB,VERB
چوکيدل,VERB,VERB
چونګول,VERB,VERB
چوڼل,VERB,VERB
چوڼول,VERB,VERB
چوڼيدل,VERB,VERB
چيتول,VERB,VERB
چيچل,VERB,VERB
چيخل,VERB,VERB
چټلول,VERB,VERB
چټلېدل,VERB,VERB
چړپول,VERB,VERB
چښل,VERB,VERB
چڼل,VERB,VERB
حاصلول,VERB,VERB
حاضرول,VERB,VERB
حاضريدل,VERB,VERB
چلېدل,VERB,VERB
حذفول,VERB,VERB
چغېدل,VERB,VERB
چرېدل,VERB,VERB
جذبول,VERB,VERB
جذبېدل,VERB,VERB
جريبول,VERB,VERB
جزول,VERB,VERB
جلبول,VERB,VERB
جنګول,VERB,VERB
جنګېدل,VERB,VERB
جوتول,VERB,VERB
جوغيدل,VERB,VERB
جوړېدل,VERB,VERB
جګول,VERB,VERB
چابکيدل,VERB,VERB
چاپول,VERB,VERB
چاپېرول,VERB,VERB
چارجول,VERB,VERB
چاغول,VERB,VERB
چاغېدل,VERB,VERB
چالانول,VERB,VERB
چاودل,VERB,VERB
چاوديدل,VERB,VERB
چختاړول,VERB,VERB
چغول,VERB,VERB
حسابول,VERB,VERB
حسول,VERB,VERB
حسېدل,VERB,VERB
خميرول,VERB,VERB
خندل,VERB,VERB
خندول,VERB,VERB
خوا ګرځول,VERB,VERB
خوارول,VERB,VERB
خوارېدل,VERB,VERB
خواله کول,VERB,VERB
خواګرځيدل,VERB,VERB
خورول,VERB,VERB
رېشل,VERB,VERB
خورېدل,VERB,VERB
خوشالول,VERB,VERB
خوشالېدل,VERB,VERB
خوشحالول,VERB,VERB
خوندی کول,VERB,VERB
خويېدل,VERB,VERB
خوټول,VERB,VERB
خوټېدل,VERB,VERB
خوځول,VERB,VERB
خوځېدل,VERB,VERB
خوړل,VERB,VERB
خلاصېدل,VERB,VERB
خلاصه کول,VERB,VERB
خطاوتل,VERB,VERB
خطاايستل,VERB,VERB
حفظول,VERB,VERB
حلالول,VERB,VERB
خارجول,VERB,VERB
خارجيدل,VERB,VERB
خبرول,VERB,VERB
خبرېدل,VERB,VERB
خپرول,VERB,VERB
خپرېدل,VERB,VERB
خپلول,VERB,VERB
ختل,VERB,VERB
خوړينېدل,VERB,VERB
ختمول,VERB,VERB
خرابول,VERB,VERB
خرابېدل,VERB,VERB
خرپول,VERB,VERB
خرچول,VERB,VERB
خرل,VERB,VERB
خريل,VERB,VERB
خرڅول,VERB,VERB
خرڅېدل,VERB,VERB
خرېدل,VERB,VERB
خشمېدل,VERB,VERB
